Timestamp;Type;Symbole;Action;Prix;Volume;Stop_Loss;Take_Profit;Message;Balance;Equity
2026-01-12 09:38:19;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:38:19;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:38:19;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-12 09:38:22;INFO;;;;;;;Déconnecté de MT5;;
2026-01-12 09:38:22;INFO;;;;;;;Bot arrêté;;
2026-01-12 09:38:29;INFO;;;;;;;Connecté au compte MT5: 101181033;;
2026-01-12 09:38:29;INFO;;;;;;;Compte: 101181033, Balance: 10000.0, Equity: 10000.0;10000.0;10000.0
2026-01-12 09:38:30;INFO;;;;;;;Session démarrée: 20260112_093830;;
2026-01-12 09:38:34;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:38:34;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:38:34;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:38:34;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-12 09:38:49;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:38:49;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:38:49;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:38:49;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-12 09:39:04;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:39:04;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:39:04;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:39:04;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-12 09:39:19;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:39:19;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:39:19;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:39:19;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-12 09:39:34;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:39:34;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:39:34;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:39:34;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-12 09:39:49;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:39:49;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:39:49;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:39:49;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-12 09:40:04;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:40:04;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:40:04;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:40:04;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-12 09:40:19;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:40:19;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:40:19;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:40:19;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-12 09:40:34;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:40:34;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:40:34;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:40:34;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-12 09:40:49;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:40:49;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:40:49;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:40:49;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-12 09:41:01;INFO;;;;;;;Arrêt du bot demandé par l'utilisateur;;
2026-01-12 09:41:01;INFO;;;;;;;Déconnecté de MT5;;
2026-01-12 09:41:01;INFO;;;;;;;Bot arrêté;;
2026-01-12 09:41:04;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:41:04;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:41:04;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:41:04;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-12 09:41:19;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:41:19;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:41:19;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:41:20;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-12 09:41:34;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:41:34;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:41:34;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:41:35;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-12 09:41:49;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:41:49;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:41:49;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:41:50;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-12 09:42:04;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:42:04;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:42:04;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:42:05;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-12 09:42:19;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:42:19;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:42:19;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:42:20;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-12 09:42:26;INFO;;;;;;;Connecté au compte MT5: 101181033;;
2026-01-12 09:42:26;INFO;;;;;;;Compte: 101181033, Balance: 10000.0, Equity: 10000.0;10000.0;10000.0
2026-01-12 09:42:27;INFO;;;;;;;Session démarrée: 20260112_094227;;
2026-01-12 09:42:34;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:42:34;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:42:34;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:42:35;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-12 09:42:49;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:42:49;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:42:49;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:42:50;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-12 09:43:04;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:43:05;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:43:05;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:43:05;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-12 09:43:19;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:43:20;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:43:20;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:43:20;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-12 09:43:34;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:43:35;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:43:35;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:43:35;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-12 09:43:49;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:43:50;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:43:50;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:43:50;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-12 09:44:04;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:44:05;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:44:05;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:44:05;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-12 09:44:19;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:44:20;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:44:20;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:44:20;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-12 09:44:34;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:44:35;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:44:35;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:44:35;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-12 09:44:49;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:44:50;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:44:50;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:44:50;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
